Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	comparison	confounders
prerank	Regulation Of Cell Motility (GO:2000145)	-0.9979736575481257	-4.878455234586662	0.05514316012725345	0.8466137741558283	1.0	1/25	0.30%	KRT5	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Regulation Of Protein Kinase Activity (GO:0045859)	-0.9949341438703142	-4.864821226919461	0.12964930924548354	0.8422434881097787	1.0	1/25	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Ras Protein Signal Transduction (GO:0007265)	-0.9954407294832827	-4.795304222560675	0.13177470775770456	0.846904999733653	1.0	2/25	0.60%	ARHGDIB;PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Nucleotide Metabolic Process (GO:0009117)	-0.9949849548645938	-4.782199650725545	0.03128153380423814	0.8412540415623029	1.0	1/5	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Proteasomal Protein Catabolic Process (GO:0010498)	-0.9974541751527494	-4.605395448617887	0.08533916849015317	0.8515678965620112	1.0	1/35	0.35%	ERLEC1	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Negative Regulation Of Macromolecule Metabolic Process (GO:0010605)	-0.995429151853733	-4.540012580394313	0.13478260869565217	0.8491081412995899	1.0	2/30	0.60%	STC2;PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Negative Regulation Of Multicellular Organismal Process (GO:0051241)	-0.9969512195121955	-4.426217246521121	0.0894396551724138	0.8484191728069015	1.0	1/31	0.40%	ARHGDIB	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091)	-0.9949161159125572	-4.28400900046991	0.16489361702127658	0.8618545403402887	1.0	1/32	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	-0.994913530010173	-4.2282160446969375	0.1551912568306011	0.8639733687763196	1.0	1/33	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Regulation Of Protein Kinase B Signaling (GO:0051896)	-0.9949083503054991	-4.171728498177092	0.15956284153005465	0.8599715289178497	1.0	1/35	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Skeletal Muscle Contraction (GO:0003009)	-0.5733668341708543	-4.141168472708768	0.04196519959058342	0.8552607498793102	1.0	9/9	100.00%	MYH7B;RCSD1;TCAP;MYH3;MYH8;MYH7;TNNI1;TNNC1;TNNT3	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Negative Regulation Of Cell Migration (GO:0030336)	-0.9969418960244648	-4.098006599460704	0.09684439608269858	0.855323192552067	1.0	1/37	0.40%	ARHGDIB	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Intermediate Filament Organization (GO:0045109)	-0.9979591836734694	-4.0616904603899044	0.08287292817679558	0.8516629371572739	1.0	1/39	0.30%	KRT5	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Protein Stabilization (GO:0050821)	-0.9948953547728431	-3.989995277103002	0.1796875	0.8514644164134235	1.0	1/40	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Phosphate-Containing Compound Metabolic Process (GO:0006796)	-0.8290728558150995	-3.9858984236791355	0.17330462863293863	0.8448213931901486	1.0	1/27	0.25%	PFKFB3	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Negative Regulation Of Peptidase Activity (GO:0010466)	-0.9949005609382968	-3.98533122011191	0.17686318131256953	0.8373828219951174	1.0	1/38	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161)	-0.9974450689831375	-3.985146941829117	0.09201773835920177	0.8301276831192312	1.0	1/42	0.35%	ERLEC1	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)	-0.993880673125956	-3.9270152455872167	0.21943231441048036	0.8309205249802057	1.0	1/38	0.70%	ZNF3	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Negative Regulation Of Gene Expression (GO:0010629)	-0.9954011241696471	-3.7694842137349096	0.17937219730941703	0.8323016078331725	1.0	2/42	0.60%	STC2;PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Cardiac Muscle Tissue Morphogenesis (GO:0055008)	-0.540241448692153	-3.639191518763829	0.07003089598352215	0.8336588789128121	1.0	11/11	100.00%	TTN;TCAP;ENG;TPM1;MYL3;MYH7;MYH6;TNNC1;TGFBR3;FKBP1A;TGFB1	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Post-Translational Protein Modification (GO:0043687)	-0.6970912738214644	-3.5788389049028972	0.037487335359675786	0.8291589077926148	1.0	5/5	100.00%	COPS5;UCHL3;PRKCD;FAM20C;FN3K	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Axon Extension (GO:0048675)	-0.5585133098945254	-3.553730448670153	0.05046343975283213	0.826148302502335	1.0	8/8	100.00%	HSP90AA1;SEMA3F;SPG11;SLIT1;SEMA3A;HSP90AB1;CYFIP1;NELL2	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Regulation Of Dendrite Morphogenesis (GO:0048814)	-0.6815446339017052	-3.5064070796460167	0.034552845528455285	0.8240732769154204	1.0	5/5	100.00%	PTPRD;RAPGEF2;YWHAH;SEMA4D;OBSL1	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Central Nervous System Development (GO:0007417)	-0.9943877551020409	-3.4710681871465274	0.23016759776536314	0.8252507254086185	1.0	1/39	0.65%	AFF2	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Organelle Organization (GO:0006996)	-0.9948822927328557	-3.448405737148528	0.2141255605381166	0.8242972988104522	1.0	1/45	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
